,PST,Measured Qubits,Hop Count
43,0.455078125,"(19, 25, 33)",1
44,0.5078125,"(19, 25, 33)",1
45,0.4716796875,"(19, 25, 33)",1
46,0.44921875,"(19, 25, 33)",1
47,0.4501953125,"(19, 25, 33)",1
48,0.4599609375,"(19, 25, 33)",1
49,0.4736328125,"(19, 25, 33)",1
50,0.478515625,"(19, 25, 33)",1
51,0.4638671875,"(19, 25, 33)",1
52,0.45703125,"(19, 25, 33)",1
53,0.4765625,"(19, 25, 33)",1
54,0.4521484375,"(19, 25, 33)",1
55,0.4599609375,"(19, 25, 33)",1
56,0.4716796875,"(19, 25, 33)",1
57,0.462890625,"(19, 25, 33)",1
58,0.4365234375,"(19, 25, 33)",1
59,0.4736328125,"(19, 25, 33)",1
60,0.4697265625,"(19, 25, 33)",1
61,0.458984375,"(19, 25, 33)",1
62,0.455078125,"(19, 25, 33)",1
63,0.4921875,"(19, 25, 33)",1
64,0.4736328125,"(19, 25, 33)",1
65,0.462890625,"(19, 25, 33)",1
66,0.486328125,"(19, 25, 33)",1
67,0.474609375,"(19, 25, 33)",1
68,0.4755859375,"(19, 25, 33)",1
69,0.4599609375,"(19, 25, 33)",1
70,0.4755859375,"(19, 25, 33)",1
71,0.47265625,"(19, 25, 33)",1
72,0.478515625,"(19, 25, 33)",1
73,0.45703125,"(19, 25, 33)",1
74,0.4853515625,"(19, 25, 33)",1
75,0.451171875,"(19, 25, 33)",1
76,0.4501953125,"(19, 25, 33)",1
77,0.455078125,"(19, 25, 33)",1
78,0.46875,"(19, 25, 33)",1
79,0.4697265625,"(19, 25, 33)",1
80,0.4990234375,"(19, 25, 33)",1
81,0.47265625,"(19, 25, 33)",1
82,0.4736328125,"(19, 25, 33)",1
83,0.474609375,"(19, 25, 33)",1
84,0.4609375,"(19, 25, 33)",1
85,0.49609375,"(19, 25, 33)",1
86,0.4658203125,"(19, 25, 33)",1
87,0.466796875,"(19, 25, 33)",1
88,0.451171875,"(19, 25, 33)",1
89,0.4814453125,"(19, 25, 33)",1
90,0.4921875,"(19, 25, 33)",1
91,0.4638671875,"(19, 25, 33)",1
92,0.453125,"(19, 25, 33)",1
93,0.4638671875,"(19, 25, 33)",1
94,0.4560546875,"(19, 25, 33)",1
95,0.494140625,"(19, 25, 33)",1
96,0.4580078125,"(19, 25, 33)",1
97,0.46484375,"(19, 25, 33)",1
98,0.46484375,"(19, 25, 33)",1
99,0.4892578125,"(19, 25, 33)",1
0,0.642578125,"(19, 25, 33)",2
1,0.611328125,"(19, 25, 33)",2
2,0.609375,"(19, 25, 33)",2
3,0.62890625,"(19, 25, 33)",2
4,0.5830078125,"(19, 25, 33)",2
5,0.6220703125,"(19, 25, 33)",2
6,0.595703125,"(19, 25, 33)",2
7,0.6064453125,"(19, 25, 33)",2
8,0.5849609375,"(19, 25, 33)",2
9,0.5869140625,"(19, 25, 33)",2
10,0.595703125,"(19, 25, 33)",2
11,0.625,"(19, 25, 33)",2
12,0.62109375,"(19, 25, 33)",2
13,0.5859375,"(19, 25, 33)",2
14,0.5908203125,"(19, 25, 33)",2
15,0.6015625,"(19, 25, 33)",2
16,0.6240234375,"(19, 25, 33)",2
17,0.6064453125,"(19, 25, 33)",2
18,0.6240234375,"(19, 25, 33)",2
19,0.599609375,"(19, 25, 33)",2
20,0.5859375,"(19, 25, 33)",2
21,0.611328125,"(19, 25, 33)",2
22,0.62109375,"(19, 25, 33)",2
23,0.5927734375,"(19, 25, 33)",2
24,0.6044921875,"(19, 25, 33)",2
25,0.60546875,"(19, 25, 33)",2
26,0.6142578125,"(19, 25, 33)",2
27,0.615234375,"(19, 25, 33)",2
28,0.591796875,"(19, 25, 33)",2
29,0.6015625,"(19, 25, 33)",2
30,0.630859375,"(19, 25, 33)",2
31,0.626953125,"(19, 25, 33)",2
32,0.58984375,"(19, 25, 33)",2
33,0.5859375,"(19, 25, 33)",2
34,0.6328125,"(19, 25, 33)",2
35,0.5849609375,"(19, 25, 33)",2
36,0.6279296875,"(19, 25, 33)",2
37,0.626953125,"(19, 25, 33)",2
38,0.6171875,"(19, 25, 33)",2
39,0.6220703125,"(19, 25, 33)",2
40,0.5615234375,"(19, 25, 33)",2
41,0.61328125,"(19, 25, 33)",2
42,0.60546875,"(19, 25, 33)",2
43,0.59375,"(19, 25, 33)",2
44,0.6025390625,"(19, 25, 33)",2
45,0.61328125,"(19, 25, 33)",2
46,0.6181640625,"(19, 25, 33)",2
47,0.619140625,"(19, 25, 33)",2
48,0.6181640625,"(19, 25, 33)",2
49,0.603515625,"(19, 25, 33)",2
50,0.6220703125,"(19, 25, 33)",2
51,0.568359375,"(19, 25, 33)",2
52,0.5869140625,"(19, 25, 33)",2
53,0.6201171875,"(19, 25, 33)",2
54,0.61328125,"(19, 25, 33)",2
55,0.6103515625,"(19, 25, 33)",2
56,0.5927734375,"(19, 25, 33)",2
57,0.630859375,"(19, 25, 33)",2
58,0.595703125,"(19, 25, 33)",2
59,0.59765625,"(19, 25, 33)",2
60,0.6005859375,"(19, 25, 33)",2
61,0.611328125,"(19, 25, 33)",2
62,0.6064453125,"(19, 25, 33)",2
63,0.59765625,"(19, 25, 33)",2
64,0.58984375,"(19, 25, 33)",2
65,0.623046875,"(19, 25, 33)",2
66,0.611328125,"(19, 25, 33)",2
67,0.5859375,"(19, 25, 33)",2
68,0.60546875,"(19, 25, 33)",2
69,0.6171875,"(19, 25, 33)",2
70,0.583984375,"(19, 25, 33)",2
71,0.6123046875,"(19, 25, 33)",2
72,0.6015625,"(19, 25, 33)",2
73,0.587890625,"(19, 25, 33)",2
74,0.6171875,"(19, 25, 33)",2
75,0.6015625,"(19, 25, 33)",2
76,0.59765625,"(19, 25, 33)",2
77,0.6240234375,"(19, 25, 33)",2
78,0.580078125,"(19, 25, 33)",2
79,0.58984375,"(19, 25, 33)",2
80,0.6005859375,"(19, 25, 33)",2
81,0.6162109375,"(19, 25, 33)",2
82,0.619140625,"(19, 25, 33)",2
83,0.5986328125,"(19, 25, 33)",2
84,0.6181640625,"(19, 25, 33)",2
85,0.607421875,"(19, 25, 33)",2
86,0.5849609375,"(19, 25, 33)",2
87,0.6083984375,"(19, 25, 33)",2
88,0.6044921875,"(19, 25, 33)",2
89,0.609375,"(19, 25, 33)",2
90,0.626953125,"(19, 25, 33)",2
91,0.603515625,"(19, 25, 33)",2
92,0.59375,"(19, 25, 33)",2
93,0.6142578125,"(19, 25, 33)",2
94,0.583984375,"(19, 25, 33)",2
95,0.609375,"(19, 25, 33)",2
96,0.60546875,"(19, 25, 33)",2
97,0.5869140625,"(19, 25, 33)",2
98,0.6025390625,"(19, 25, 33)",2
99,0.5869140625,"(19, 25, 33)",2
0,0.4931640625,"(19, 25, 33)",3
1,0.4599609375,"(19, 25, 33)",3
2,0.486328125,"(19, 25, 33)",3
3,0.46484375,"(19, 25, 33)",3
4,0.498046875,"(19, 25, 33)",3
5,0.455078125,"(19, 25, 33)",3
6,0.435546875,"(19, 25, 33)",3
7,0.4462890625,"(19, 25, 33)",3
8,0.4912109375,"(19, 25, 33)",3
9,0.4140625,"(19, 25, 33)",3
10,0.4599609375,"(19, 25, 33)",3
11,0.4638671875,"(19, 25, 33)",3
12,0.4990234375,"(19, 25, 33)",3
13,0.4638671875,"(19, 25, 33)",3
14,0.48046875,"(19, 25, 33)",3
15,0.4375,"(19, 25, 33)",3
16,0.4736328125,"(19, 25, 33)",3
17,0.4677734375,"(19, 25, 33)",3
18,0.466796875,"(19, 25, 33)",3
19,0.4990234375,"(19, 25, 33)",3
20,0.44921875,"(19, 25, 33)",3
21,0.474609375,"(19, 25, 33)",3
22,0.4794921875,"(19, 25, 33)",3
23,0.4541015625,"(19, 25, 33)",3
24,0.490234375,"(19, 25, 33)",3
25,0.474609375,"(19, 25, 33)",3
26,0.466796875,"(19, 25, 33)",3
27,0.4609375,"(19, 25, 33)",3
28,0.455078125,"(19, 25, 33)",3
29,0.4755859375,"(19, 25, 33)",3
30,0.501953125,"(19, 25, 33)",3
31,0.4814453125,"(19, 25, 33)",3
32,0.46484375,"(19, 25, 33)",3
33,0.451171875,"(19, 25, 33)",3
34,0.4638671875,"(19, 25, 33)",3
35,0.466796875,"(19, 25, 33)",3
36,0.4658203125,"(19, 25, 33)",3
37,0.4853515625,"(19, 25, 33)",3
38,0.4892578125,"(19, 25, 33)",3
39,0.51171875,"(19, 25, 33)",3
40,0.4814453125,"(19, 25, 33)",3
41,0.4599609375,"(19, 25, 33)",3
42,0.470703125,"(19, 25, 33)",3
43,0.470703125,"(19, 25, 33)",3
44,0.4482421875,"(19, 25, 33)",3
45,0.4541015625,"(19, 25, 33)",3
46,0.4697265625,"(19, 25, 33)",3
47,0.462890625,"(19, 25, 33)",3
48,0.5029296875,"(19, 25, 33)",3
49,0.4482421875,"(19, 25, 33)",3
50,0.4853515625,"(19, 25, 33)",3
51,0.455078125,"(19, 25, 33)",3
52,0.4697265625,"(19, 25, 33)",3
53,0.4775390625,"(19, 25, 33)",3
54,0.4375,"(19, 25, 33)",3
55,0.4384765625,"(19, 25, 33)",3
56,0.4541015625,"(19, 25, 33)",3
57,0.490234375,"(19, 25, 33)",3
58,0.48046875,"(19, 25, 33)",3
59,0.4873046875,"(19, 25, 33)",3
60,0.5087890625,"(19, 25, 33)",3
61,0.474609375,"(19, 25, 33)",3
62,0.4658203125,"(19, 25, 33)",3
63,0.4638671875,"(19, 25, 33)",3
64,0.4404296875,"(19, 25, 33)",3
65,0.46875,"(19, 25, 33)",3
66,0.4716796875,"(19, 25, 33)",3
67,0.4775390625,"(19, 25, 33)",3
68,0.494140625,"(19, 25, 33)",3
69,0.478515625,"(19, 25, 33)",3
70,0.4736328125,"(19, 25, 33)",3
71,0.462890625,"(19, 25, 33)",3
72,0.4384765625,"(19, 25, 33)",3
73,0.4609375,"(19, 25, 33)",3
74,0.4580078125,"(19, 25, 33)",3
75,0.44921875,"(19, 25, 33)",3
76,0.4833984375,"(19, 25, 33)",3
77,0.48046875,"(19, 25, 33)",3
78,0.48046875,"(19, 25, 33)",3
79,0.4443359375,"(19, 25, 33)",3
80,0.455078125,"(19, 25, 33)",3
81,0.4814453125,"(19, 25, 33)",3
82,0.4755859375,"(19, 25, 33)",3
83,0.4990234375,"(19, 25, 33)",3
84,0.4931640625,"(19, 25, 33)",3
85,0.4833984375,"(19, 25, 33)",3
86,0.4765625,"(19, 25, 33)",3
87,0.484375,"(19, 25, 33)",3
88,0.48828125,"(19, 25, 33)",3
89,0.46875,"(19, 25, 33)",3
90,0.4365234375,"(19, 25, 33)",3
91,0.498046875,"(19, 25, 33)",3
92,0.4541015625,"(19, 25, 33)",3
93,0.4609375,"(19, 25, 33)",3
94,0.46875,"(19, 25, 33)",3
95,0.4794921875,"(19, 25, 33)",3
96,0.4765625,"(19, 25, 33)",3
97,0.49609375,"(19, 25, 33)",3
98,0.46484375,"(19, 25, 33)",3
99,0.5029296875,"(19, 25, 33)",3
0,0.4521484375,"(31, 39, 45)",0
1,0.4765625,"(31, 39, 45)",0
2,0.439453125,"(31, 39, 45)",0
3,0.4951171875,"(31, 39, 45)",0
4,0.4794921875,"(31, 39, 45)",0
5,0.478515625,"(31, 39, 45)",0
6,0.4677734375,"(31, 39, 45)",0
7,0.470703125,"(31, 39, 45)",0
8,0.4375,"(31, 39, 45)",0
9,0.470703125,"(31, 39, 45)",0
10,0.4619140625,"(31, 39, 45)",0
11,0.466796875,"(31, 39, 45)",0
12,0.4833984375,"(31, 39, 45)",0
13,0.4677734375,"(31, 39, 45)",0
14,0.4560546875,"(31, 39, 45)",0
15,0.4921875,"(31, 39, 45)",0
16,0.474609375,"(31, 39, 45)",0
17,0.4736328125,"(31, 39, 45)",0
18,0.4658203125,"(31, 39, 45)",0
19,0.45703125,"(31, 39, 45)",0
20,0.486328125,"(31, 39, 45)",0
21,0.4697265625,"(31, 39, 45)",0
22,0.482421875,"(31, 39, 45)",0
23,0.4755859375,"(31, 39, 45)",0
24,0.4482421875,"(31, 39, 45)",0
25,0.478515625,"(31, 39, 45)",0
26,0.4501953125,"(31, 39, 45)",0
27,0.4912109375,"(31, 39, 45)",0
28,0.4609375,"(31, 39, 45)",0
29,0.4658203125,"(31, 39, 45)",0
30,0.4501953125,"(31, 39, 45)",0
31,0.4833984375,"(31, 39, 45)",0
32,0.4765625,"(31, 39, 45)",0
33,0.4775390625,"(31, 39, 45)",0
34,0.46484375,"(31, 39, 45)",0
35,0.4677734375,"(31, 39, 45)",0
36,0.4755859375,"(31, 39, 45)",0
37,0.4619140625,"(31, 39, 45)",0
38,0.4716796875,"(31, 39, 45)",0
39,0.4677734375,"(31, 39, 45)",0
40,0.4794921875,"(31, 39, 45)",0
41,0.4716796875,"(31, 39, 45)",0
42,0.4794921875,"(31, 39, 45)",0
43,0.4697265625,"(31, 39, 45)",0
44,0.478515625,"(31, 39, 45)",0
45,0.4658203125,"(31, 39, 45)",0
46,0.45703125,"(31, 39, 45)",0
47,0.466796875,"(31, 39, 45)",0
48,0.474609375,"(31, 39, 45)",0
49,0.490234375,"(31, 39, 45)",0
50,0.4521484375,"(31, 39, 45)",0
51,0.44921875,"(31, 39, 45)",0
52,0.4521484375,"(31, 39, 45)",0
53,0.4658203125,"(31, 39, 45)",0
54,0.48828125,"(31, 39, 45)",0
55,0.4775390625,"(31, 39, 45)",0
56,0.48046875,"(31, 39, 45)",0
57,0.45703125,"(31, 39, 45)",0
58,0.4755859375,"(31, 39, 45)",0
59,0.4599609375,"(31, 39, 45)",0
60,0.4658203125,"(31, 39, 45)",0
61,0.4990234375,"(31, 39, 45)",0
62,0.470703125,"(31, 39, 45)",0
63,0.4658203125,"(31, 39, 45)",0
64,0.4609375,"(31, 39, 45)",0
65,0.462890625,"(31, 39, 45)",0
66,0.466796875,"(31, 39, 45)",0
67,0.4638671875,"(31, 39, 45)",0
68,0.466796875,"(31, 39, 45)",0
69,0.4443359375,"(31, 39, 45)",0
70,0.455078125,"(31, 39, 45)",0
71,0.443359375,"(31, 39, 45)",0
72,0.4599609375,"(31, 39, 45)",0
73,0.4599609375,"(31, 39, 45)",0
74,0.4521484375,"(31, 39, 45)",0
75,0.47265625,"(31, 39, 45)",0
76,0.44140625,"(31, 39, 45)",0
77,0.48828125,"(31, 39, 45)",0
78,0.4619140625,"(31, 39, 45)",0
79,0.4580078125,"(31, 39, 45)",0
80,0.470703125,"(31, 39, 45)",0
81,0.439453125,"(31, 39, 45)",0
82,0.4619140625,"(31, 39, 45)",0
83,0.4677734375,"(31, 39, 45)",0
84,0.44921875,"(31, 39, 45)",0
85,0.4697265625,"(31, 39, 45)",0
86,0.45703125,"(31, 39, 45)",0
87,0.45703125,"(31, 39, 45)",0
88,0.47265625,"(31, 39, 45)",0
89,0.462890625,"(31, 39, 45)",0
90,0.4931640625,"(31, 39, 45)",0
91,0.4736328125,"(31, 39, 45)",0
92,0.47265625,"(31, 39, 45)",0
93,0.4716796875,"(31, 39, 45)",0
94,0.5009765625,"(31, 39, 45)",0
95,0.4619140625,"(31, 39, 45)",0
96,0.4638671875,"(31, 39, 45)",0
97,0.4775390625,"(31, 39, 45)",0
98,0.4873046875,"(31, 39, 45)",0
99,0.4677734375,"(31, 39, 45)",0
0,0.4775390625,"(31, 39, 45)",1
1,0.4990234375,"(31, 39, 45)",1
2,0.4794921875,"(31, 39, 45)",1
3,0.521484375,"(31, 39, 45)",1
4,0.4931640625,"(31, 39, 45)",1
5,0.517578125,"(31, 39, 45)",1
6,0.515625,"(31, 39, 45)",1
7,0.5107421875,"(31, 39, 45)",1
8,0.48828125,"(31, 39, 45)",1
9,0.501953125,"(31, 39, 45)",1
10,0.509765625,"(31, 39, 45)",1
11,0.5029296875,"(31, 39, 45)",1
12,0.48046875,"(31, 39, 45)",1
13,0.501953125,"(31, 39, 45)",1
14,0.4814453125,"(31, 39, 45)",1
15,0.50390625,"(31, 39, 45)",1
16,0.509765625,"(31, 39, 45)",1
17,0.4970703125,"(31, 39, 45)",1
18,0.5185546875,"(31, 39, 45)",1
19,0.5078125,"(31, 39, 45)",1
20,0.51171875,"(31, 39, 45)",1
21,0.5029296875,"(31, 39, 45)",1
22,0.501953125,"(31, 39, 45)",1
23,0.4765625,"(31, 39, 45)",1
24,0.5126953125,"(31, 39, 45)",1
25,0.470703125,"(31, 39, 45)",1
26,0.50390625,"(31, 39, 45)",1
27,0.5107421875,"(31, 39, 45)",1
28,0.513671875,"(31, 39, 45)",1
29,0.4775390625,"(31, 39, 45)",1
30,0.5,"(31, 39, 45)",1
31,0.513671875,"(31, 39, 45)",1
32,0.5185546875,"(31, 39, 45)",1
33,0.5107421875,"(31, 39, 45)",1
34,0.5078125,"(31, 39, 45)",1
35,0.490234375,"(31, 39, 45)",1
36,0.5126953125,"(31, 39, 45)",1
37,0.5,"(31, 39, 45)",1
38,0.4951171875,"(31, 39, 45)",1
39,0.4951171875,"(31, 39, 45)",1
40,0.5087890625,"(31, 39, 45)",1
41,0.5009765625,"(31, 39, 45)",1
42,0.482421875,"(31, 39, 45)",1
43,0.494140625,"(31, 39, 45)",1
44,0.513671875,"(31, 39, 45)",1
45,0.513671875,"(31, 39, 45)",1
46,0.4833984375,"(31, 39, 45)",1
47,0.5107421875,"(31, 39, 45)",1
48,0.5048828125,"(31, 39, 45)",1
49,0.509765625,"(31, 39, 45)",1
50,0.5166015625,"(31, 39, 45)",1
51,0.5,"(31, 39, 45)",1
52,0.5126953125,"(31, 39, 45)",1
53,0.515625,"(31, 39, 45)",1
54,0.5166015625,"(31, 39, 45)",1
55,0.498046875,"(31, 39, 45)",1
56,0.4990234375,"(31, 39, 45)",1
57,0.51171875,"(31, 39, 45)",1
58,0.4921875,"(31, 39, 45)",1
59,0.4892578125,"(31, 39, 45)",1
60,0.498046875,"(31, 39, 45)",1
61,0.490234375,"(31, 39, 45)",1
62,0.4990234375,"(31, 39, 45)",1
63,0.513671875,"(31, 39, 45)",1
64,0.51953125,"(31, 39, 45)",1
65,0.513671875,"(31, 39, 45)",1
66,0.4931640625,"(31, 39, 45)",1
67,0.4833984375,"(31, 39, 45)",1
68,0.505859375,"(31, 39, 45)",1
69,0.5126953125,"(31, 39, 45)",1
70,0.52734375,"(31, 39, 45)",1
71,0.486328125,"(31, 39, 45)",1
72,0.5107421875,"(31, 39, 45)",1
73,0.4931640625,"(31, 39, 45)",1
74,0.50390625,"(31, 39, 45)",1
75,0.509765625,"(31, 39, 45)",1
76,0.4833984375,"(31, 39, 45)",1
77,0.509765625,"(31, 39, 45)",1
78,0.5,"(31, 39, 45)",1
79,0.4853515625,"(31, 39, 45)",1
80,0.4814453125,"(31, 39, 45)",1
81,0.498046875,"(31, 39, 45)",1
82,0.5048828125,"(31, 39, 45)",1
83,0.4892578125,"(31, 39, 45)",1
84,0.52734375,"(31, 39, 45)",1
85,0.5009765625,"(31, 39, 45)",1
86,0.4794921875,"(31, 39, 45)",1
87,0.484375,"(31, 39, 45)",1
88,0.5048828125,"(31, 39, 45)",1
89,0.5029296875,"(31, 39, 45)",1
90,0.509765625,"(31, 39, 45)",1
91,0.4814453125,"(31, 39, 45)",1
92,0.4912109375,"(31, 39, 45)",1
93,0.5068359375,"(31, 39, 45)",1
94,0.47265625,"(31, 39, 45)",1
95,0.505859375,"(31, 39, 45)",1
96,0.5,"(31, 39, 45)",1
97,0.5048828125,"(31, 39, 45)",1
98,0.5244140625,"(31, 39, 45)",1
99,0.5166015625,"(31, 39, 45)",1
0,0.568359375,"(31, 39, 45)",2
1,0.572265625,"(31, 39, 45)",2
2,0.5537109375,"(31, 39, 45)",2
3,0.564453125,"(31, 39, 45)",2
4,0.5810546875,"(31, 39, 45)",2
5,0.5703125,"(31, 39, 45)",2
6,0.5546875,"(31, 39, 45)",2
7,0.556640625,"(31, 39, 45)",2
8,0.564453125,"(31, 39, 45)",2
9,0.556640625,"(31, 39, 45)",2
10,0.546875,"(31, 39, 45)",2
11,0.57421875,"(31, 39, 45)",2
12,0.55859375,"(31, 39, 45)",2
13,0.5703125,"(31, 39, 45)",2
14,0.5703125,"(31, 39, 45)",2
15,0.548828125,"(31, 39, 45)",2
16,0.5458984375,"(31, 39, 45)",2
17,0.5673828125,"(31, 39, 45)",2
18,0.5634765625,"(31, 39, 45)",2
19,0.583984375,"(31, 39, 45)",2
20,0.587890625,"(31, 39, 45)",2
21,0.58203125,"(31, 39, 45)",2
22,0.5390625,"(31, 39, 45)",2
23,0.5771484375,"(31, 39, 45)",2
24,0.5576171875,"(31, 39, 45)",2
25,0.5771484375,"(31, 39, 45)",2
26,0.57421875,"(31, 39, 45)",2
27,0.580078125,"(31, 39, 45)",2
28,0.55859375,"(31, 39, 45)",2
29,0.5927734375,"(31, 39, 45)",2
30,0.54296875,"(31, 39, 45)",2
31,0.5986328125,"(31, 39, 45)",2
32,0.580078125,"(31, 39, 45)",2
33,0.5849609375,"(31, 39, 45)",2
34,0.5693359375,"(31, 39, 45)",2
35,0.5556640625,"(31, 39, 45)",2
36,0.5810546875,"(31, 39, 45)",2
37,0.568359375,"(31, 39, 45)",2
38,0.5693359375,"(31, 39, 45)",2
39,0.568359375,"(31, 39, 45)",2
40,0.5751953125,"(31, 39, 45)",2
41,0.5576171875,"(31, 39, 45)",2
42,0.5634765625,"(31, 39, 45)",2
43,0.595703125,"(31, 39, 45)",2
44,0.568359375,"(31, 39, 45)",2
45,0.5595703125,"(31, 39, 45)",2
46,0.55859375,"(31, 39, 45)",2
47,0.55078125,"(31, 39, 45)",2
48,0.5927734375,"(31, 39, 45)",2
49,0.59375,"(31, 39, 45)",2
50,0.5751953125,"(31, 39, 45)",2
51,0.578125,"(31, 39, 45)",2
52,0.5537109375,"(31, 39, 45)",2
53,0.5673828125,"(31, 39, 45)",2
54,0.55859375,"(31, 39, 45)",2
55,0.5810546875,"(31, 39, 45)",2
56,0.580078125,"(31, 39, 45)",2
57,0.5732421875,"(31, 39, 45)",2
58,0.5791015625,"(31, 39, 45)",2
59,0.57421875,"(31, 39, 45)",2
60,0.5595703125,"(31, 39, 45)",2
61,0.552734375,"(31, 39, 45)",2
62,0.5576171875,"(31, 39, 45)",2
63,0.560546875,"(31, 39, 45)",2
64,0.5625,"(31, 39, 45)",2
65,0.54296875,"(31, 39, 45)",2
66,0.5458984375,"(31, 39, 45)",2
67,0.5556640625,"(31, 39, 45)",2
68,0.5654296875,"(31, 39, 45)",2
69,0.5732421875,"(31, 39, 45)",2
70,0.5830078125,"(31, 39, 45)",2
71,0.5888671875,"(31, 39, 45)",2
